,parents,has_nurs,form,children,housing,finance,social,health
11199,great_pret,improper,4,4,less_conv,convenient,slightly_prob,1
11200,great_pret,improper,4,4,less_conv,convenient,slightly_prob,2
11201,great_pret,improper,4,4,less_conv,convenient,slightly_prob,3
11202,great_pret,improper,4,4,less_conv,convenient,problematic,1
11203,great_pret,improper,4,4,less_conv,convenient,problematic,2
11204,great_pret,improper,4,4,less_conv,convenient,problematic,3
11205,great_pret,improper,4,4,less_conv,inconv,nonprob,1
11206,great_pret,improper,4,4,less_conv,inconv,nonprob,2
11207,great_pret,improper,4,4,less_conv,inconv,nonprob,3
11208,great_pret,improper,4,4,less_conv,inconv,slightly_prob,1
11209,great_pret,improper,4,4,less_conv,inconv,slightly_prob,2
11210,great_pret,improper,4,4,less_conv,inconv,slightly_prob,3
11211,great_pret,improper,4,4,less_conv,inconv,problematic,1
11212,great_pret,improper,4,4,less_conv,inconv,problematic,2
11213,great_pret,improper,4,4,less_conv,inconv,problematic,3
11214,great_pret,improper,4,4,critical,convenient,nonprob,1
11215,great_pret,improper,4,4,critical,convenient,nonprob,2
11216,great_pret,improper,4,4,critical,convenient,nonprob,3
11217,great_pret,improper,4,4,critical,convenient,slightly_prob,1
11218,great_pret,improper,4,4,critical,convenient,slightly_prob,2
11219,great_pret,improper,4,4,critical,convenient,slightly_prob,3
11220,great_pret,improper,4,4,critical,convenient,problematic,1
11221,great_pret,improper,4,4,critical,convenient,problematic,2
11222,great_pret,improper,4,4,critical,convenient,problematic,3
11223,great_pret,improper,4,4,critical,inconv,nonprob,1
11224,great_pret,improper,4,4,critical,inconv,nonprob,2
11225,great_pret,improper,4,4,critical,inconv,nonprob,3
11226,great_pret,improper,4,4,critical,inconv,slightly_prob,1
11227,great_pret,improper,4,4,critical,inconv,slightly_prob,2
11228,great_pret,improper,4,4,critical,inconv,slightly_prob,3
11229,great_pret,improper,4,4,critical,inconv,problematic,1
11230,great_pret,improper,4,4,critical,inconv,problematic,2
11231,great_pret,improper,4,4,critical,inconv,problematic,3
11232,great_pret,critical,1,1,convenient,convenient,nonprob,1
11233,great_pret,critical,1,1,convenient,convenient,nonprob,2
11234,great_pret,critical,1,1,convenient,convenient,nonprob,3
11235,great_pret,critical,1,1,convenient,convenient,slightly_prob,1
11236,great_pret,critical,1,1,convenient,convenient,slightly_prob,2
11237,great_pret,critical,1,1,convenient,convenient,slightly_prob,3
11238,great_pret,critical,1,1,convenient,convenient,problematic,1
11239,great_pret,critical,1,1,convenient,convenient,problematic,2
11240,great_pret,critical,1,1,convenient,convenient,problematic,3
11241,great_pret,critical,1,1,convenient,inconv,nonprob,1
11242,great_pret,critical,1,1,convenient,inconv,nonprob,2
11243,great_pret,critical,1,1,convenient,inconv,nonprob,3
11244,great_pret,critical,1,1,convenient,inconv,slightly_prob,1
11245,great_pret,critical,1,1,convenient,inconv,slightly_prob,2
11246,great_pret,critical,1,1,convenient,inconv,slightly_prob,3
11247,great_pret,critical,1,1,convenient,inconv,problematic,1
11248,great_pret,critical,1,1,convenient,inconv,problematic,2
11249,great_pret,critical,1,1,convenient,inconv,problematic,3
11250,great_pret,critical,1,1,less_conv,convenient,nonprob,1
11251,great_pret,critical,1,1,less_conv,convenient,nonprob,2
11252,great_pret,critical,1,1,less_conv,convenient,nonprob,3
11253,great_pret,critical,1,1,less_conv,convenient,slightly_prob,1
11254,great_pret,critical,1,1,less_conv,convenient,slightly_prob,2
11255,great_pret,critical,1,1,less_conv,convenient,slightly_prob,3
11256,great_pret,critical,1,1,less_conv,convenient,problematic,1
11257,great_pret,critical,1,1,less_conv,convenient,problematic,2
11258,great_pret,critical,1,1,less_conv,convenient,problematic,3
11259,great_pret,critical,1,1,less_conv,inconv,nonprob,1
11260,great_pret,critical,1,1,less_conv,inconv,nonprob,2
11261,great_pret,critical,1,1,less_conv,inconv,nonprob,3
11262,great_pret,critical,1,1,less_conv,inconv,slightly_prob,1
11263,great_pret,critical,1,1,less_conv,inconv,slightly_prob,2
11264,great_pret,critical,1,1,less_conv,inconv,slightly_prob,3
11265,great_pret,critical,1,1,less_conv,inconv,problematic,1
11266,great_pret,critical,1,1,less_conv,inconv,problematic,2
11267,great_pret,critical,1,1,less_conv,inconv,problematic,3
11268,great_pret,critical,1,1,critical,convenient,nonprob,1
11269,great_pret,critical,1,1,critical,convenient,nonprob,2
11270,great_pret,critical,1,1,critical,convenient,nonprob,3
11271,great_pret,critical,1,1,critical,convenient,slightly_prob,1
11272,great_pret,critical,1,1,critical,convenient,slightly_prob,2
11273,great_pret,critical,1,1,critical,convenient,slightly_prob,3
11274,great_pret,critical,1,1,critical,convenient,problematic,1
11275,great_pret,critical,1,1,critical,convenient,problematic,2
11276,great_pret,critical,1,1,critical,convenient,problematic,3
11277,great_pret,critical,1,1,critical,inconv,nonprob,1
11278,great_pret,critical,1,1,critical,inconv,nonprob,2
11279,great_pret,critical,1,1,critical,inconv,nonprob,3
11280,great_pret,critical,1,1,critical,inconv,slightly_prob,1
11281,great_pret,critical,1,1,critical,inconv,slightly_prob,2
11282,great_pret,critical,1,1,critical,inconv,slightly_prob,3
11283,great_pret,critical,1,1,critical,inconv,problematic,1
11284,great_pret,critical,1,1,critical,inconv,problematic,2
11285,great_pret,critical,1,1,critical,inconv,problematic,3
11286,great_pret,critical,1,2,convenient,convenient,nonprob,1
11287,great_pret,critical,1,2,convenient,convenient,nonprob,2
11288,great_pret,critical,1,2,convenient,convenient,nonprob,3
11289,great_pret,critical,1,2,convenient,convenient,slightly_prob,1
11290,great_pret,critical,1,2,convenient,convenient,slightly_prob,2
11291,great_pret,critical,1,2,convenient,convenient,slightly_prob,3
11292,great_pret,critical,1,2,convenient,convenient,problematic,1
11293,great_pret,critical,1,2,convenient,convenient,problematic,2
11294,great_pret,critical,1,2,convenient,convenient,problematic,3
11295,great_pret,critical,1,2,convenient,inconv,nonprob,1
11296,great_pret,critical,1,2,convenient,inconv,nonprob,2
11297,great_pret,critical,1,2,convenient,inconv,nonprob,3
11298,great_pret,critical,1,2,convenient,inconv,slightly_prob,1
11299,great_pret,critical,1,2,convenient,inconv,slightly_prob,2
11300,great_pret,critical,1,2,convenient,inconv,slightly_prob,3
11301,great_pret,critical,1,2,convenient,inconv,problematic,1
11302,great_pret,critical,1,2,convenient,inconv,problematic,2
11303,great_pret,critical,1,2,convenient,inconv,problematic,3
11304,great_pret,critical,1,2,less_conv,convenient,nonprob,1
11305,great_pret,critical,1,2,less_conv,convenient,nonprob,2
11306,great_pret,critical,1,2,less_conv,convenient,nonprob,3
11307,great_pret,critical,1,2,less_conv,convenient,slightly_prob,1
11308,great_pret,critical,1,2,less_conv,convenient,slightly_prob,2
11309,great_pret,critical,1,2,less_conv,convenient,slightly_prob,3
11310,great_pret,critical,1,2,less_conv,convenient,problematic,1
11311,great_pret,critical,1,2,less_conv,convenient,problematic,2
11312,great_pret,critical,1,2,less_conv,convenient,problematic,3
11313,great_pret,critical,1,2,less_conv,inconv,nonprob,1
11314,great_pret,critical,1,2,less_conv,inconv,nonprob,2
11315,great_pret,critical,1,2,less_conv,inconv,nonprob,3
11316,great_pret,critical,1,2,less_conv,inconv,slightly_prob,1
11317,great_pret,critical,1,2,less_conv,inconv,slightly_prob,2
11318,great_pret,critical,1,2,less_conv,inconv,slightly_prob,3
11319,great_pret,critical,1,2,less_conv,inconv,problematic,1
11320,great_pret,critical,1,2,less_conv,inconv,problematic,2
11321,great_pret,critical,1,2,less_conv,inconv,problematic,3
11322,great_pret,critical,1,2,critical,convenient,nonprob,1
11323,great_pret,critical,1,2,critical,convenient,nonprob,2
11324,great_pret,critical,1,2,critical,convenient,nonprob,3
11325,great_pret,critical,1,2,critical,convenient,slightly_prob,1
11326,great_pret,critical,1,2,critical,convenient,slightly_prob,2
11327,great_pret,critical,1,2,critical,convenient,slightly_prob,3
11328,great_pret,critical,1,2,critical,convenient,problematic,1
11329,great_pret,critical,1,2,critical,convenient,problematic,2
11330,great_pret,critical,1,2,critical,convenient,problematic,3
11331,great_pret,critical,1,2,critical,inconv,nonprob,1
11332,great_pret,critical,1,2,critical,inconv,nonprob,2
11333,great_pret,critical,1,2,critical,inconv,nonprob,3
11334,great_pret,critical,1,2,critical,inconv,slightly_prob,1
11335,great_pret,critical,1,2,critical,inconv,slightly_prob,2
11336,great_pret,critical,1,2,critical,inconv,slightly_prob,3
11337,great_pret,critical,1,2,critical,inconv,problematic,1
11338,great_pret,critical,1,2,critical,inconv,problematic,2
11339,great_pret,critical,1,2,critical,inconv,problematic,3
11340,great_pret,critical,1,3,convenient,convenient,nonprob,1
11341,great_pret,critical,1,3,convenient,convenient,nonprob,2
11342,great_pret,critical,1,3,convenient,convenient,nonprob,3
11343,great_pret,critical,1,3,convenient,convenient,slightly_prob,1
11344,great_pret,critical,1,3,convenient,convenient,slightly_prob,2
11345,great_pret,critical,1,3,convenient,convenient,slightly_prob,3
11346,great_pret,critical,1,3,convenient,convenient,problematic,1
11347,great_pret,critical,1,3,convenient,convenient,problematic,2
11348,great_pret,critical,1,3,convenient,convenient,problematic,3
11349,great_pret,critical,1,3,convenient,inconv,nonprob,1
11350,great_pret,critical,1,3,convenient,inconv,nonprob,2
11351,great_pret,critical,1,3,convenient,inconv,nonprob,3
11352,great_pret,critical,1,3,convenient,inconv,slightly_prob,1
11353,great_pret,critical,1,3,convenient,inconv,slightly_prob,2
11354,great_pret,critical,1,3,convenient,inconv,slightly_prob,3
11355,great_pret,critical,1,3,convenient,inconv,problematic,1
11356,great_pret,critical,1,3,convenient,inconv,problematic,2
11357,great_pret,critical,1,3,convenient,inconv,problematic,3
11358,great_pret,critical,1,3,less_conv,convenient,nonprob,1
11359,great_pret,critical,1,3,less_conv,convenient,nonprob,2
11360,great_pret,critical,1,3,less_conv,convenient,nonprob,3
11361,great_pret,critical,1,3,less_conv,convenient,slightly_prob,1
11362,great_pret,critical,1,3,less_conv,convenient,slightly_prob,2
11363,great_pret,critical,1,3,less_conv,convenient,slightly_prob,3
11364,great_pret,critical,1,3,less_conv,convenient,problematic,1
11365,great_pret,critical,1,3,less_conv,convenient,problematic,2
11366,great_pret,critical,1,3,less_conv,convenient,problematic,3
11367,great_pret,critical,1,3,less_conv,inconv,nonprob,1
11368,great_pret,critical,1,3,less_conv,inconv,nonprob,2
11369,great_pret,critical,1,3,less_conv,inconv,nonprob,3
11370,great_pret,critical,1,3,less_conv,inconv,slightly_prob,1
11371,great_pret,critical,1,3,less_conv,inconv,slightly_prob,2
11372,great_pret,critical,1,3,less_conv,inconv,slightly_prob,3
11373,great_pret,critical,1,3,less_conv,inconv,problematic,1
11374,great_pret,critical,1,3,less_conv,inconv,problematic,2
11375,great_pret,critical,1,3,less_conv,inconv,problematic,3
11376,great_pret,critical,1,3,critical,convenient,nonprob,1
11377,great_pret,critical,1,3,critical,convenient,nonprob,2
11378,great_pret,critical,1,3,critical,convenient,nonprob,3
11379,great_pret,critical,1,3,critical,convenient,slightly_prob,1
11380,great_pret,critical,1,3,critical,convenient,slightly_prob,2
11381,great_pret,critical,1,3,critical,convenient,slightly_prob,3
11382,great_pret,critical,1,3,critical,convenient,problematic,1
11383,great_pret,critical,1,3,critical,convenient,problematic,2
11384,great_pret,critical,1,3,critical,convenient,problematic,3
11385,great_pret,critical,1,3,critical,inconv,nonprob,1
11386,great_pret,critical,1,3,critical,inconv,nonprob,2
11387,great_pret,critical,1,3,critical,inconv,nonprob,3
11388,great_pret,critical,1,3,critical,inconv,slightly_prob,1
11389,great_pret,critical,1,3,critical,inconv,slightly_prob,2
11390,great_pret,critical,1,3,critical,inconv,slightly_prob,3
11391,great_pret,critical,1,3,critical,inconv,problematic,1
11392,great_pret,critical,1,3,critical,inconv,problematic,2
11393,great_pret,critical,1,3,critical,inconv,problematic,3
11394,great_pret,critical,1,4,convenient,convenient,nonprob,1
11395,great_pret,critical,1,4,convenient,convenient,nonprob,2
11396,great_pret,critical,1,4,convenient,convenient,nonprob,3
11397,great_pret,critical,1,4,convenient,convenient,slightly_prob,1
11398,great_pret,critical,1,4,convenient,convenient,slightly_prob,2
11399,great_pret,critical,1,4,convenient,convenient,slightly_prob,3
11400,great_pret,critical,1,4,convenient,convenient,problematic,1
11401,great_pret,critical,1,4,convenient,convenient,problematic,2
11402,great_pret,critical,1,4,convenient,convenient,problematic,3
11403,great_pret,critical,1,4,convenient,inconv,nonprob,1
11404,great_pret,critical,1,4,convenient,inconv,nonprob,2
11405,great_pret,critical,1,4,convenient,inconv,nonprob,3
11406,great_pret,critical,1,4,convenient,inconv,slightly_prob,1
11407,great_pret,critical,1,4,convenient,inconv,slightly_prob,2
11408,great_pret,critical,1,4,convenient,inconv,slightly_prob,3
11409,great_pret,critical,1,4,convenient,inconv,problematic,1
11410,great_pret,critical,1,4,convenient,inconv,problematic,2
11411,great_pret,critical,1,4,convenient,inconv,problematic,3
11412,great_pret,critical,1,4,less_conv,convenient,nonprob,1
11413,great_pret,critical,1,4,less_conv,convenient,nonprob,2
11414,great_pret,critical,1,4,less_conv,convenient,nonprob,3
11415,great_pret,critical,1,4,less_conv,convenient,slightly_prob,1
11416,great_pret,critical,1,4,less_conv,convenient,slightly_prob,2
11417,great_pret,critical,1,4,less_conv,convenient,slightly_prob,3
11418,great_pret,critical,1,4,less_conv,convenient,problematic,1
11419,great_pret,critical,1,4,less_conv,convenient,problematic,2
11420,great_pret,critical,1,4,less_conv,convenient,problematic,3
11421,great_pret,critical,1,4,less_conv,inconv,nonprob,1
11422,great_pret,critical,1,4,less_conv,inconv,nonprob,2
11423,great_pret,critical,1,4,less_conv,inconv,nonprob,3
11424,great_pret,critical,1,4,less_conv,inconv,slightly_prob,1
11425,great_pret,critical,1,4,less_conv,inconv,slightly_prob,2
11426,great_pret,critical,1,4,less_conv,inconv,slightly_prob,3
11427,great_pret,critical,1,4,less_conv,inconv,problematic,1
11428,great_pret,critical,1,4,less_conv,inconv,problematic,2
11429,great_pret,critical,1,4,less_conv,inconv,problematic,3
11430,great_pret,critical,1,4,critical,convenient,nonprob,1
11431,great_pret,critical,1,4,critical,convenient,nonprob,2
11432,great_pret,critical,1,4,critical,convenient,nonprob,3
11433,great_pret,critical,1,4,critical,convenient,slightly_prob,1
11434,great_pret,critical,1,4,critical,convenient,slightly_prob,2
11435,great_pret,critical,1,4,critical,convenient,slightly_prob,3
11436,great_pret,critical,1,4,critical,convenient,problematic,1
11437,great_pret,critical,1,4,critical,convenient,problematic,2
11438,great_pret,critical,1,4,critical,convenient,problematic,3
11439,great_pret,critical,1,4,critical,inconv,nonprob,1
11440,great_pret,critical,1,4,critical,inconv,nonprob,2
11441,great_pret,critical,1,4,critical,inconv,nonprob,3
11442,great_pret,critical,1,4,critical,inconv,slightly_prob,1
11443,great_pret,critical,1,4,critical,inconv,slightly_prob,2
11444,great_pret,critical,1,4,critical,inconv,slightly_prob,3
11445,great_pret,critical,1,4,critical,inconv,problematic,1
11446,great_pret,critical,1,4,critical,inconv,problematic,2
11447,great_pret,critical,1,4,critical,inconv,problematic,3
11448,great_pret,critical,2,1,convenient,convenient,nonprob,1
11449,great_pret,critical,2,1,convenient,convenient,nonprob,2
11450,great_pret,critical,2,1,convenient,convenient,nonprob,3
11451,great_pret,critical,2,1,convenient,convenient,slightly_prob,1
11452,great_pret,critical,2,1,convenient,convenient,slightly_prob,2
11453,great_pret,critical,2,1,convenient,convenient,slightly_prob,3
11454,great_pret,critical,2,1,convenient,convenient,problematic,1
11455,great_pret,critical,2,1,convenient,convenient,problematic,2
11456,great_pret,critical,2,1,convenient,convenient,problematic,3
11457,great_pret,critical,2,1,convenient,inconv,nonprob,1
11458,great_pret,critical,2,1,convenient,inconv,nonprob,2
11459,great_pret,critical,2,1,convenient,inconv,nonprob,3
11460,great_pret,critical,2,1,convenient,inconv,slightly_prob,1
11461,great_pret,critical,2,1,convenient,inconv,slightly_prob,2
11462,great_pret,critical,2,1,convenient,inconv,slightly_prob,3
11463,great_pret,critical,2,1,convenient,inconv,problematic,1
11464,great_pret,critical,2,1,convenient,inconv,problematic,2
11465,great_pret,critical,2,1,convenient,inconv,problematic,3
11466,great_pret,critical,2,1,less_conv,convenient,nonprob,1
11467,great_pret,critical,2,1,less_conv,convenient,nonprob,2
11468,great_pret,critical,2,1,less_conv,convenient,nonprob,3
11469,great_pret,critical,2,1,less_conv,convenient,slightly_prob,1
11470,great_pret,critical,2,1,less_conv,convenient,slightly_prob,2
11471,great_pret,critical,2,1,less_conv,convenient,slightly_prob,3
11472,great_pret,critical,2,1,less_conv,convenient,problematic,1
11473,great_pret,critical,2,1,less_conv,convenient,problematic,2
11474,great_pret,critical,2,1,less_conv,convenient,problematic,3
11475,great_pret,critical,2,1,less_conv,inconv,nonprob,1
11476,great_pret,critical,2,1,less_conv,inconv,nonprob,2
11477,great_pret,critical,2,1,less_conv,inconv,nonprob,3
11478,great_pret,critical,2,1,less_conv,inconv,slightly_prob,1
11479,great_pret,critical,2,1,less_conv,inconv,slightly_prob,2
11480,great_pret,critical,2,1,less_conv,inconv,slightly_prob,3
11481,great_pret,critical,2,1,less_conv,inconv,problematic,1
11482,great_pret,critical,2,1,less_conv,inconv,problematic,2
11483,great_pret,critical,2,1,less_conv,inconv,problematic,3
11484,great_pret,critical,2,1,critical,convenient,nonprob,1
11485,great_pret,critical,2,1,critical,convenient,nonprob,2
11486,great_pret,critical,2,1,critical,convenient,nonprob,3
11487,great_pret,critical,2,1,critical,convenient,slightly_prob,1
11488,great_pret,critical,2,1,critical,convenient,slightly_prob,2
11489,great_pret,critical,2,1,critical,convenient,slightly_prob,3
11490,great_pret,critical,2,1,critical,convenient,problematic,1
11491,great_pret,critical,2,1,critical,convenient,problematic,2
11492,great_pret,critical,2,1,critical,convenient,problematic,3
11493,great_pret,critical,2,1,critical,inconv,nonprob,1
11494,great_pret,critical,2,1,critical,inconv,nonprob,2
11495,great_pret,critical,2,1,critical,inconv,nonprob,3
11496,great_pret,critical,2,1,critical,inconv,slightly_prob,1
11497,great_pret,critical,2,1,critical,inconv,slightly_prob,2
11498,great_pret,critical,2,1,critical,inconv,slightly_prob,3
11499,great_pret,critical,2,1,critical,inconv,problematic,1
11500,great_pret,critical,2,1,critical,inconv,problematic,2
11501,great_pret,critical,2,1,critical,inconv,problematic,3
11502,great_pret,critical,2,2,convenient,convenient,nonprob,1
11503,great_pret,critical,2,2,convenient,convenient,nonprob,2
11504,great_pret,critical,2,2,convenient,convenient,nonprob,3
11505,great_pret,critical,2,2,convenient,convenient,slightly_prob,1
11506,great_pret,critical,2,2,convenient,convenient,slightly_prob,2
11507,great_pret,critical,2,2,convenient,convenient,slightly_prob,3
11508,great_pret,critical,2,2,convenient,convenient,problematic,1
11509,great_pret,critical,2,2,convenient,convenient,problematic,2
11510,great_pret,critical,2,2,convenient,convenient,problematic,3
11511,great_pret,critical,2,2,convenient,inconv,nonprob,1
11512,great_pret,critical,2,2,convenient,inconv,nonprob,2
11513,great_pret,critical,2,2,convenient,inconv,nonprob,3
11514,great_pret,critical,2,2,convenient,inconv,slightly_prob,1
11515,great_pret,critical,2,2,convenient,inconv,slightly_prob,2
11516,great_pret,critical,2,2,convenient,inconv,slightly_prob,3
11517,great_pret,critical,2,2,convenient,inconv,problematic,1
11518,great_pret,critical,2,2,convenient,inconv,problematic,2
11519,great_pret,critical,2,2,convenient,inconv,problematic,3
11520,great_pret,critical,2,2,less_conv,convenient,nonprob,1
11521,great_pret,critical,2,2,less_conv,convenient,nonprob,2
11522,great_pret,critical,2,2,less_conv,convenient,nonprob,3
11523,great_pret,critical,2,2,less_conv,convenient,slightly_prob,1
11524,great_pret,critical,2,2,less_conv,convenient,slightly_prob,2
11525,great_pret,critical,2,2,less_conv,convenient,slightly_prob,3
11526,great_pret,critical,2,2,less_conv,convenient,problematic,1
11527,great_pret,critical,2,2,less_conv,convenient,problematic,2
11528,great_pret,critical,2,2,less_conv,convenient,problematic,3
11529,great_pret,critical,2,2,less_conv,inconv,nonprob,1
11530,great_pret,critical,2,2,less_conv,inconv,nonprob,2
11531,great_pret,critical,2,2,less_conv,inconv,nonprob,3
11532,great_pret,critical,2,2,less_conv,inconv,slightly_prob,1
11533,great_pret,critical,2,2,less_conv,inconv,slightly_prob,2
11534,great_pret,critical,2,2,less_conv,inconv,slightly_prob,3
11535,great_pret,critical,2,2,less_conv,inconv,problematic,1
11536,great_pret,critical,2,2,less_conv,inconv,problematic,2
11537,great_pret,critical,2,2,less_conv,inconv,problematic,3
11538,great_pret,critical,2,2,critical,convenient,nonprob,1
11539,great_pret,critical,2,2,critical,convenient,nonprob,2
11540,great_pret,critical,2,2,critical,convenient,nonprob,3
11541,great_pret,critical,2,2,critical,convenient,slightly_prob,1
11542,great_pret,critical,2,2,critical,convenient,slightly_prob,2
11543,great_pret,critical,2,2,critical,convenient,slightly_prob,3
11544,great_pret,critical,2,2,critical,convenient,problematic,1
11545,great_pret,critical,2,2,critical,convenient,problematic,2
11546,great_pret,critical,2,2,critical,convenient,problematic,3
11547,great_pret,critical,2,2,critical,inconv,nonprob,1
11548,great_pret,critical,2,2,critical,inconv,nonprob,2
11549,great_pret,critical,2,2,critical,inconv,nonprob,3
11550,great_pret,critical,2,2,critical,inconv,slightly_prob,1
11551,great_pret,critical,2,2,critical,inconv,slightly_prob,2
11552,great_pret,critical,2,2,critical,inconv,slightly_prob,3
11553,great_pret,critical,2,2,critical,inconv,problematic,1
11554,great_pret,critical,2,2,critical,inconv,problematic,2
11555,great_pret,critical,2,2,critical,inconv,problematic,3
11556,great_pret,critical,2,3,convenient,convenient,nonprob,1
11557,great_pret,critical,2,3,convenient,convenient,nonprob,2
11558,great_pret,critical,2,3,convenient,convenient,nonprob,3
11559,great_pret,critical,2,3,convenient,convenient,slightly_prob,1
11560,great_pret,critical,2,3,convenient,convenient,slightly_prob,2
11561,great_pret,critical,2,3,convenient,convenient,slightly_prob,3
11562,great_pret,critical,2,3,convenient,convenient,problematic,1
11563,great_pret,critical,2,3,convenient,convenient,problematic,2
11564,great_pret,critical,2,3,convenient,convenient,problematic,3
11565,great_pret,critical,2,3,convenient,inconv,nonprob,1
11566,great_pret,critical,2,3,convenient,inconv,nonprob,2
11567,great_pret,critical,2,3,convenient,inconv,nonprob,3
11568,great_pret,critical,2,3,convenient,inconv,slightly_prob,1
11569,great_pret,critical,2,3,convenient,inconv,slightly_prob,2
11570,great_pret,critical,2,3,convenient,inconv,slightly_prob,3
11571,great_pret,critical,2,3,convenient,inconv,problematic,1
11572,great_pret,critical,2,3,convenient,inconv,problematic,2
11573,great_pret,critical,2,3,convenient,inconv,problematic,3
11574,great_pret,critical,2,3,less_conv,convenient,nonprob,1
11575,great_pret,critical,2,3,less_conv,convenient,nonprob,2
11576,great_pret,critical,2,3,less_conv,convenient,nonprob,3
11577,great_pret,critical,2,3,less_conv,convenient,slightly_prob,1
11578,great_pret,critical,2,3,less_conv,convenient,slightly_prob,2
11579,great_pret,critical,2,3,less_conv,convenient,slightly_prob,3
11580,great_pret,critical,2,3,less_conv,convenient,problematic,1
11581,great_pret,critical,2,3,less_conv,convenient,problematic,2
11582,great_pret,critical,2,3,less_conv,convenient,problematic,3
11583,great_pret,critical,2,3,less_conv,inconv,nonprob,1
11584,great_pret,critical,2,3,less_conv,inconv,nonprob,2
11585,great_pret,critical,2,3,less_conv,inconv,nonprob,3
11586,great_pret,critical,2,3,less_conv,inconv,slightly_prob,1
11587,great_pret,critical,2,3,less_conv,inconv,slightly_prob,2
11588,great_pret,critical,2,3,less_conv,inconv,slightly_prob,3
11589,great_pret,critical,2,3,less_conv,inconv,problematic,1
11590,great_pret,critical,2,3,less_conv,inconv,problematic,2
11591,great_pret,critical,2,3,less_conv,inconv,problematic,3
11592,great_pret,critical,2,3,critical,convenient,nonprob,1
11593,great_pret,critical,2,3,critical,convenient,nonprob,2
11594,great_pret,critical,2,3,critical,convenient,nonprob,3
11595,great_pret,critical,2,3,critical,convenient,slightly_prob,1
11596,great_pret,critical,2,3,critical,convenient,slightly_prob,2
11597,great_pret,critical,2,3,critical,convenient,slightly_prob,3
11598,great_pret,critical,2,3,critical,convenient,problematic,1
11599,great_pret,critical,2,3,critical,convenient,problematic,2
11600,great_pret,critical,2,3,critical,convenient,problematic,3
11601,great_pret,critical,2,3,critical,inconv,nonprob,1
11602,great_pret,critical,2,3,critical,inconv,nonprob,2
11603,great_pret,critical,2,3,critical,inconv,nonprob,3
11604,great_pret,critical,2,3,critical,inconv,slightly_prob,1
11605,great_pret,critical,2,3,critical,inconv,slightly_prob,2
11606,great_pret,critical,2,3,critical,inconv,slightly_prob,3
11607,great_pret,critical,2,3,critical,inconv,problematic,1
11608,great_pret,critical,2,3,critical,inconv,problematic,2
11609,great_pret,critical,2,3,critical,inconv,problematic,3
11610,great_pret,critical,2,4,convenient,convenient,nonprob,1
11611,great_pret,critical,2,4,convenient,convenient,nonprob,2
11612,great_pret,critical,2,4,convenient,convenient,nonprob,3
11613,great_pret,critical,2,4,convenient,convenient,slightly_prob,1
11614,great_pret,critical,2,4,convenient,convenient,slightly_prob,2
11615,great_pret,critical,2,4,convenient,convenient,slightly_prob,3
11616,great_pret,critical,2,4,convenient,convenient,problematic,1
11617,great_pret,critical,2,4,convenient,convenient,problematic,2
11618,great_pret,critical,2,4,convenient,convenient,problematic,3
11619,great_pret,critical,2,4,convenient,inconv,nonprob,1
11620,great_pret,critical,2,4,convenient,inconv,nonprob,2
11621,great_pret,critical,2,4,convenient,inconv,nonprob,3
11622,great_pret,critical,2,4,convenient,inconv,slightly_prob,1
11623,great_pret,critical,2,4,convenient,inconv,slightly_prob,2
11624,great_pret,critical,2,4,convenient,inconv,slightly_prob,3
11625,great_pret,critical,2,4,convenient,inconv,problematic,1
11626,great_pret,critical,2,4,convenient,inconv,problematic,2
11627,great_pret,critical,2,4,convenient,inconv,problematic,3
11628,great_pret,critical,2,4,less_conv,convenient,nonprob,1
11629,great_pret,critical,2,4,less_conv,convenient,nonprob,2
11630,great_pret,critical,2,4,less_conv,convenient,nonprob,3
11631,great_pret,critical,2,4,less_conv,convenient,slightly_prob,1
11632,great_pret,critical,2,4,less_conv,convenient,slightly_prob,2
11633,great_pret,critical,2,4,less_conv,convenient,slightly_prob,3
11634,great_pret,critical,2,4,less_conv,convenient,problematic,1
11635,great_pret,critical,2,4,less_conv,convenient,problematic,2
11636,great_pret,critical,2,4,less_conv,convenient,problematic,3
11637,great_pret,critical,2,4,less_conv,inconv,nonprob,1
11638,great_pret,critical,2,4,less_conv,inconv,nonprob,2
11639,great_pret,critical,2,4,less_conv,inconv,nonprob,3
11640,great_pret,critical,2,4,less_conv,inconv,slightly_prob,1
11641,great_pret,critical,2,4,less_conv,inconv,slightly_prob,2
11642,great_pret,critical,2,4,less_conv,inconv,slightly_prob,3
11643,great_pret,critical,2,4,less_conv,inconv,problematic,1
11644,great_pret,critical,2,4,less_conv,inconv,problematic,2
11645,great_pret,critical,2,4,less_conv,inconv,problematic,3
11646,great_pret,critical,2,4,critical,convenient,nonprob,1
11647,great_pret,critical,2,4,critical,convenient,nonprob,2
11648,great_pret,critical,2,4,critical,convenient,nonprob,3
11649,great_pret,critical,2,4,critical,convenient,slightly_prob,1
11650,great_pret,critical,2,4,critical,convenient,slightly_prob,2
11651,great_pret,critical,2,4,critical,convenient,slightly_prob,3
11652,great_pret,critical,2,4,critical,convenient,problematic,1
11653,great_pret,critical,2,4,critical,convenient,problematic,2
11654,great_pret,critical,2,4,critical,convenient,problematic,3
11655,great_pret,critical,2,4,critical,inconv,nonprob,1
11656,great_pret,critical,2,4,critical,inconv,nonprob,2
11657,great_pret,critical,2,4,critical,inconv,nonprob,3
11658,great_pret,critical,2,4,critical,inconv,slightly_prob,1
